

Measurement ID,722
Battery Name,Samsung INR21700-30T SN001
Battery Type,Li-ion
Circuit,Circuit001
Program,1784 - Samsung30T_CyclesB
Start Time,3/8/2019 11:03:48 AM
End Time,3/14/2019 12:57:25 PM
Test section,TS000668\Charge16
Comment,
OrderNo,



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
3/14/2019 3:16:11 AM,2,PAU,107:22:27.156,00:00:59.998,0,0,NN_Char_Charge_R2,3.3025,0.0000,39.2241,0.0000,0.0000,41.0000,
3/14/2019 3:17:11 AM,2,PAU,107:23:27.163,00:02:00.005,0,0,NN_Char_Charge_R2,3.3030,0.0000,39.1190,0.0000,0.0000,41.0000,
3/14/2019 3:18:11 AM,2,PAU,107:24:27.164,00:03:00.006,0,0,NN_Char_Charge_R2,3.3034,0.0000,39.0138,0.0000,0.0000,41.0000,
3/14/2019 3:19:11 AM,2,PAU,107:25:27.161,00:04:00.003,0,0,NN_Char_Charge_R2,3.3037,0.0000,39.0138,0.0000,0.0000,41.0000,
3/14/2019 3:20:11 AM,2,PAU,107:26:27.162,00:05:00.004,0,0,NN_Char_Charge_R2,3.3040,0.0000,39.0138,0.0000,0.0000,41.0000,
3/14/2019 3:21:11 AM,2,PAU,107:27:27.158,00:06:00.000,0,0,NN_Char_Charge_R2,3.3044,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 3:22:11 AM,2,PAU,107:28:27.158,00:07:00.000,0,0,NN_Char_Charge_R2,3.3047,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 3:23:11 AM,2,PAU,107:29:27.163,00:08:00.005,0,0,NN_Char_Charge_R2,3.3050,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 3:24:11 AM,2,PAU,107:30:27.169,00:09:00.011,0,0,NN_Char_Charge_R2,3.3052,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 3:25:11 AM,2,PAU,107:31:27.162,00:10:00.004,0,0,NN_Char_Charge_R2,3.3054,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:26:11 AM,2,PAU,107:32:27.167,00:11:00.009,0,0,NN_Char_Charge_R2,3.3056,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 3:27:11 AM,2,PAU,107:33:27.160,00:12:00.002,0,0,NN_Char_Charge_R2,3.3059,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 3:28:11 AM,2,PAU,107:34:27.164,00:13:00.006,0,0,NN_Char_Charge_R2,3.3061,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:29:11 AM,2,PAU,107:35:27.161,00:14:00.003,0,0,NN_Char_Charge_R2,3.3062,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:30:11 AM,2,PAU,107:36:27.173,00:15:00.015,0,0,NN_Char_Charge_R2,3.3064,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 3:31:11 AM,2,PAU,107:37:27.162,00:16:00.004,0,0,NN_Char_Charge_R2,3.3066,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:32:11 AM,2,PAU,107:38:27.163,00:17:00.005,0,0,NN_Char_Charge_R2,3.3067,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:33:11 AM,2,PAU,107:39:27.168,00:18:00.010,0,0,NN_Char_Charge_R2,3.3069,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:34:11 AM,2,PAU,107:40:27.154,00:18:59.996,0,0,NN_Char_Charge_R2,3.3071,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:35:11 AM,2,PAU,107:41:27.162,00:20:00.004,0,0,NN_Char_Charge_R2,3.3072,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:36:11 AM,2,PAU,107:42:27.160,00:21:00.002,0,0,NN_Char_Charge_R2,3.3074,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:37:11 AM,2,PAU,107:43:27.163,00:22:00.005,0,0,NN_Char_Charge_R2,3.3076,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:38:11 AM,2,PAU,107:44:27.161,00:23:00.003,0,0,NN_Char_Charge_R2,3.3077,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:39:11 AM,2,PAU,107:45:27.156,00:23:59.998,0,0,NN_Char_Charge_R2,3.3077,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:40:11 AM,2,PAU,107:46:27.164,00:25:00.006,0,0,NN_Char_Charge_R2,3.3079,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:41:11 AM,2,PAU,107:47:27.168,00:26:00.010,0,0,NN_Char_Charge_R2,3.3081,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:42:11 AM,2,PAU,107:48:27.165,00:27:00.007,0,0,NN_Char_Charge_R2,3.3081,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 3:43:11 AM,2,PAU,107:49:27.168,00:28:00.010,0,0,NN_Char_Charge_R2,3.3082,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 3:44:11 AM,2,PAU,107:50:27.160,00:29:00.002,0,0,NN_Char_Charge_R2,3.3084,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:45:11 AM,2,PAU,107:51:27.167,00:30:00.009,0,0,NN_Char_Charge_R2,3.3084,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:46:11 AM,2,PAU,107:52:27.168,00:31:00.010,0,0,NN_Char_Charge_R2,3.3086,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:47:11 AM,2,PAU,107:53:27.165,00:32:00.007,0,0,NN_Char_Charge_R2,3.3088,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:48:11 AM,2,PAU,107:54:27.165,00:33:00.007,0,0,NN_Char_Charge_R2,3.3088,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 3:49:11 AM,2,PAU,107:55:27.167,00:34:00.009,0,0,NN_Char_Charge_R2,3.3089,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:50:11 AM,2,PAU,107:56:27.157,00:34:59.999,0,0,NN_Char_Charge_R2,3.3089,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 3:51:11 AM,2,PAU,107:57:27.168,00:36:00.010,0,0,NN_Char_Charge_R2,3.3091,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:52:11 AM,2,PAU,107:58:27.167,00:37:00.009,0,0,NN_Char_Charge_R2,3.3091,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:53:11 AM,2,PAU,107:59:27.166,00:38:00.008,0,0,NN_Char_Charge_R2,3.3093,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:54:11 AM,2,PAU,108:00:27.164,00:39:00.006,0,0,NN_Char_Charge_R2,3.3093,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 3:55:11 AM,2,PAU,108:01:27.163,00:40:00.005,0,0,NN_Char_Charge_R2,3.3094,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 3:56:11 AM,2,PAU,108:02:27.164,00:41:00.006,0,0,NN_Char_Charge_R2,3.3094,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 3:57:11 AM,2,PAU,108:03:27.162,00:42:00.004,0,0,NN_Char_Charge_R2,3.3096,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:58:11 AM,2,PAU,108:04:27.163,00:43:00.005,0,0,NN_Char_Charge_R2,3.3096,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 3:59:11 AM,2,PAU,108:05:27.164,00:44:00.006,0,0,NN_Char_Charge_R2,3.3098,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:00:11 AM,2,PAU,108:06:27.159,00:45:00.001,0,0,NN_Char_Charge_R2,3.3098,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:01:11 AM,2,PAU,108:07:27.170,00:46:00.012,0,0,NN_Char_Charge_R2,3.3099,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:02:11 AM,2,PAU,108:08:27.162,00:47:00.004,0,0,NN_Char_Charge_R2,3.3099,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:03:11 AM,2,PAU,108:09:27.163,00:48:00.005,0,0,NN_Char_Charge_R2,3.3099,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:04:11 AM,2,PAU,108:10:27.169,00:49:00.011,0,0,NN_Char_Charge_R2,3.3101,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:05:11 AM,2,PAU,108:11:27.158,00:50:00.000,0,0,NN_Char_Charge_R2,3.3101,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:06:11 AM,2,PAU,108:12:27.165,00:51:00.007,0,0,NN_Char_Charge_R2,3.3101,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:07:11 AM,2,PAU,108:13:27.165,00:52:00.007,0,0,NN_Char_Charge_R2,3.3103,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:08:11 AM,2,PAU,108:14:27.163,00:53:00.005,0,0,NN_Char_Charge_R2,3.3103,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:09:11 AM,2,PAU,108:15:27.160,00:54:00.002,0,0,NN_Char_Charge_R2,3.3104,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:10:11 AM,2,PAU,108:16:27.166,00:55:00.008,0,0,NN_Char_Charge_R2,3.3104,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:11:11 AM,2,PAU,108:17:27.157,00:55:59.999,0,0,NN_Char_Charge_R2,3.3104,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 4:12:11 AM,2,PAU,108:18:27.164,00:57:00.006,0,0,NN_Char_Charge_R2,3.3106,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:13:11 AM,2,PAU,108:19:27.159,00:58:00.001,0,0,NN_Char_Charge_R2,3.3106,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:14:11 AM,2,PAU,108:20:27.161,00:59:00.003,0,0,NN_Char_Charge_R2,3.3106,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:15:11 AM,2,PAU,108:21:27.160,01:00:00.002,0,0,NN_Char_Charge_R2,3.3108,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:16:11 AM,2,PAU,108:22:27.169,01:01:00.011,0,0,NN_Char_Charge_R2,3.3108,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:17:11 AM,2,PAU,108:23:27.159,01:02:00.001,0,0,NN_Char_Charge_R2,3.3108,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 4:18:11 AM,2,PAU,108:24:27.157,01:02:59.999,0,0,NN_Char_Charge_R2,3.3109,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:19:11 AM,2,PAU,108:25:27.159,01:04:00.001,0,0,NN_Char_Charge_R2,3.3109,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:20:11 AM,2,PAU,108:26:27.164,01:05:00.006,0,0,NN_Char_Charge_R2,3.3109,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:21:11 AM,2,PAU,108:27:27.168,01:06:00.010,0,0,NN_Char_Charge_R2,3.3109,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:22:11 AM,2,PAU,108:28:27.162,01:07:00.004,0,0,NN_Char_Charge_R2,3.3111,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:23:11 AM,2,PAU,108:29:27.159,01:08:00.001,0,0,NN_Char_Charge_R2,3.3111,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 4:24:11 AM,2,PAU,108:30:27.160,01:09:00.002,0,0,NN_Char_Charge_R2,3.3111,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:25:11 AM,2,PAU,108:31:27.157,01:09:59.999,0,0,NN_Char_Charge_R2,3.3111,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:26:11 AM,2,PAU,108:32:27.165,01:11:00.007,0,0,NN_Char_Charge_R2,3.3113,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:27:11 AM,2,PAU,108:33:27.158,01:12:00.000,0,0,NN_Char_Charge_R2,3.3113,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:28:11 AM,2,PAU,108:34:27.161,01:13:00.003,0,0,NN_Char_Charge_R2,3.3113,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:29:11 AM,2,PAU,108:35:27.168,01:14:00.010,0,0,NN_Char_Charge_R2,3.3113,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:30:11 AM,2,PAU,108:36:27.158,01:15:00.000,0,0,NN_Char_Charge_R2,3.3115,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:31:11 AM,2,PAU,108:37:27.166,01:16:00.008,0,0,NN_Char_Charge_R2,3.3115,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 4:32:11 AM,2,PAU,108:38:27.156,01:16:59.998,0,0,NN_Char_Charge_R2,3.3115,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 4:33:11 AM,2,PAU,108:39:27.162,01:18:00.004,0,0,NN_Char_Charge_R2,3.3115,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:34:11 AM,2,PAU,108:40:27.161,01:19:00.003,0,0,NN_Char_Charge_R2,3.3116,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:35:11 AM,2,PAU,108:41:27.168,01:20:00.010,0,0,NN_Char_Charge_R2,3.3116,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:36:11 AM,2,PAU,108:42:27.158,01:21:00.000,0,0,NN_Char_Charge_R2,3.3116,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:37:11 AM,2,PAU,108:43:27.164,01:22:00.006,0,0,NN_Char_Charge_R2,3.3116,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:38:11 AM,2,PAU,108:44:27.163,01:23:00.005,0,0,NN_Char_Charge_R2,3.3118,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:39:11 AM,2,PAU,108:45:27.168,01:24:00.010,0,0,NN_Char_Charge_R2,3.3118,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 4:40:11 AM,2,PAU,108:46:27.163,01:25:00.005,0,0,NN_Char_Charge_R2,3.3118,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:41:11 AM,2,PAU,108:47:27.161,01:26:00.003,0,0,NN_Char_Charge_R2,3.3118,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:42:11 AM,2,PAU,108:48:27.165,01:27:00.007,0,0,NN_Char_Charge_R2,3.3118,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:43:11 AM,2,PAU,108:49:27.170,01:28:00.012,0,0,NN_Char_Charge_R2,3.3120,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:44:11 AM,2,PAU,108:50:27.167,01:29:00.009,0,0,NN_Char_Charge_R2,3.3120,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:45:11 AM,2,PAU,108:51:27.163,01:30:00.005,0,0,NN_Char_Charge_R2,3.3120,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:46:11 AM,2,PAU,108:52:27.165,01:31:00.007,0,0,NN_Char_Charge_R2,3.3120,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:47:11 AM,2,PAU,108:53:27.164,01:32:00.006,0,0,NN_Char_Charge_R2,3.3120,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:48:11 AM,2,PAU,108:54:27.168,01:33:00.010,0,0,NN_Char_Charge_R2,3.3121,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:49:11 AM,2,PAU,108:55:27.169,01:34:00.011,0,0,NN_Char_Charge_R2,3.3121,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:50:11 AM,2,PAU,108:56:27.160,01:35:00.002,0,0,NN_Char_Charge_R2,3.3121,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:51:11 AM,2,PAU,108:57:27.159,01:36:00.001,0,0,NN_Char_Charge_R2,3.3121,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:52:11 AM,2,PAU,108:58:27.156,01:36:59.998,0,0,NN_Char_Charge_R2,3.3121,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:53:11 AM,2,PAU,108:59:27.158,01:38:00.000,0,0,NN_Char_Charge_R2,3.3121,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:54:11 AM,2,PAU,109:00:27.169,01:39:00.011,0,0,NN_Char_Charge_R2,3.3123,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:55:11 AM,2,PAU,109:01:27.159,01:40:00.001,0,0,NN_Char_Charge_R2,3.3123,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:56:11 AM,2,PAU,109:02:27.162,01:41:00.004,0,0,NN_Char_Charge_R2,3.3123,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:57:11 AM,2,PAU,109:03:27.157,01:41:59.999,0,0,NN_Char_Charge_R2,3.3123,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 4:58:11 AM,2,PAU,109:04:27.165,01:43:00.007,0,0,NN_Char_Charge_R2,3.3123,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 4:59:11 AM,2,PAU,109:05:27.166,01:44:00.008,0,0,NN_Char_Charge_R2,3.3123,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:00:11 AM,2,PAU,109:06:27.165,01:45:00.007,0,0,NN_Char_Charge_R2,3.3123,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:01:11 AM,2,PAU,109:07:27.168,01:46:00.010,0,0,NN_Char_Charge_R2,3.3125,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 5:02:11 AM,2,PAU,109:08:27.160,01:47:00.002,0,0,NN_Char_Charge_R2,3.3125,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:03:11 AM,2,PAU,109:09:27.158,01:48:00.000,0,0,NN_Char_Charge_R2,3.3125,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:04:11 AM,2,PAU,109:10:27.163,01:49:00.005,0,0,NN_Char_Charge_R2,3.3125,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:05:11 AM,2,PAU,109:11:27.167,01:50:00.009,0,0,NN_Char_Charge_R2,3.3125,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:06:11 AM,2,PAU,109:12:27.159,01:51:00.001,0,0,NN_Char_Charge_R2,3.3125,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:07:11 AM,2,PAU,109:13:27.165,01:52:00.007,0,0,NN_Char_Charge_R2,3.3126,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 5:08:11 AM,2,PAU,109:14:27.161,01:53:00.003,0,0,NN_Char_Charge_R2,3.3126,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:09:11 AM,2,PAU,109:15:27.160,01:54:00.002,0,0,NN_Char_Charge_R2,3.3126,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:10:11 AM,2,PAU,109:16:27.159,01:55:00.001,0,0,NN_Char_Charge_R2,3.3126,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:11:11 AM,2,PAU,109:17:27.159,01:56:00.001,0,0,NN_Char_Charge_R2,3.3126,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:12:11 AM,2,PAU,109:18:27.159,01:57:00.001,0,0,NN_Char_Charge_R2,3.3126,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:13:11 AM,2,PAU,109:19:27.167,01:58:00.009,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:14:11 AM,2,PAU,109:20:27.168,01:59:00.010,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:15:11 AM,2,PAU,109:21:27.160,02:00:00.002,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:16:11 AM,2,PAU,109:22:27.167,02:01:00.009,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:17:11 AM,2,PAU,109:23:27.155,02:01:59.997,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:18:11 AM,2,PAU,109:24:27.165,02:03:00.007,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:19:11 AM,2,PAU,109:25:27.161,02:04:00.003,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:20:11 AM,2,PAU,109:26:27.160,02:05:00.002,0,0,NN_Char_Charge_R2,3.3128,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:21:11 AM,2,PAU,109:27:27.167,02:06:00.009,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:22:11 AM,2,PAU,109:28:27.160,02:07:00.002,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 5:23:11 AM,2,PAU,109:29:27.161,02:08:00.003,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:24:11 AM,2,PAU,109:30:27.160,02:09:00.002,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 5:25:11 AM,2,PAU,109:31:27.163,02:10:00.005,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:26:11 AM,2,PAU,109:32:27.167,02:11:00.009,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:27:11 AM,2,PAU,109:33:27.165,02:12:00.007,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:28:11 AM,2,PAU,109:34:27.160,02:13:00.002,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:29:11 AM,2,PAU,109:35:27.158,02:14:00.000,0,0,NN_Char_Charge_R2,3.3130,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:30:11 AM,2,PAU,109:36:27.166,02:15:00.008,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:31:11 AM,2,PAU,109:37:27.159,02:16:00.001,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:32:11 AM,2,PAU,109:38:27.158,02:17:00.000,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:33:11 AM,2,PAU,109:39:27.166,02:18:00.008,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:34:11 AM,2,PAU,109:40:27.159,02:19:00.001,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:35:11 AM,2,PAU,109:41:27.165,02:20:00.007,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:36:11 AM,2,PAU,109:42:27.163,02:21:00.005,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:37:11 AM,2,PAU,109:43:27.167,02:22:00.009,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:38:11 AM,2,PAU,109:44:27.163,02:23:00.005,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 5:39:11 AM,2,PAU,109:45:27.163,02:24:00.005,0,0,NN_Char_Charge_R2,3.3131,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 5:40:11 AM,2,PAU,109:46:27.166,02:25:00.008,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:41:11 AM,2,PAU,109:47:27.158,02:26:00.000,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:42:11 AM,2,PAU,109:48:27.158,02:27:00.000,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:43:11 AM,2,PAU,109:49:27.176,02:28:00.018,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:44:11 AM,2,PAU,109:50:27.156,02:28:59.998,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 5:45:11 AM,2,PAU,109:51:27.168,02:30:00.010,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:46:11 AM,2,PAU,109:52:27.158,02:31:00.000,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.6983,0.0000,0.0000,41.0000,
3/14/2019 5:47:11 AM,2,PAU,109:53:27.171,02:32:00.013,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 5:48:11 AM,2,PAU,109:54:27.158,02:33:00.000,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:49:11 AM,2,PAU,109:55:27.164,02:34:00.006,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:50:11 AM,2,PAU,109:56:27.166,02:35:00.008,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.8035,0.0000,0.0000,41.0000,
3/14/2019 5:51:11 AM,2,PAU,109:57:27.164,02:36:00.006,0,0,NN_Char_Charge_R2,3.3133,0.0000,38.9087,0.0000,0.0000,41.0000,
3/14/2019 5:52:11 AM,2,PAU,109:58:27.159,02:37:00.001,0,0,NN_Char_Charge_R2,3.3135,0.0000,38.8035,0.0000,0.0000,41.0000,
