_timestamp,average_temp,max_temp,min_temp
100881011,38.039215,40.392159,-2.745098
100981200,38.039215,40.392159,-2.745098
101080986,38.039215,40.392159,-2.745098
101181014,38.039215,40.392159,-2.745098
101282025,38.039215,40.392159,-2.745098
101381014,38.039215,40.392159,-2.745098
101481301,38.039215,40.392159,-2.745098
101581246,38.039215,40.392159,-2.745098
101681172,38.039215,40.392159,-2.745098
101781003,38.039215,40.392159,-2.745098
101881042,38.039215,40.392159,-2.745098
101981229,38.039215,40.392159,-2.745098
102080999,38.039215,40.392159,-2.745098
102181119,38.039215,40.392159,-2.745098
102282172,38.039215,40.392159,-2.745098
102381129,38.039215,40.392159,-2.745098
102583400,38.039215,40.392159,-2.745098
102682201,38.039215,40.392159,-2.745098
102881598,38.039215,40.392159,-2.745098
102981253,38.039215,40.392159,-2.745098
103081256,38.039215,40.392159,-2.745098
103181128,38.039215,40.392159,-2.745098
103281026,38.039215,40.392159,-2.745098
103581362,38.039215,40.392159,-2.745098
103681103,38.039215,40.392159,-2.745098
103781057,38.039215,40.392159,-2.745098
103881321,38.039215,40.392159,-2.745098
103981223,38.039215,40.392159,-2.745098
104080997,38.039215,40.392159,-2.745098
104180996,38.039215,40.392159,-2.745098
104281055,38.039215,40.392159,-2.745098
104381091,38.039215,40.392159,-2.745098
104481244,38.039215,40.392159,-2.745098
104581146,38.039215,40.392159,-2.745098
104681957,38.039215,40.392159,-2.745098
105081096,38.039215,40.392159,-2.745098
105181072,38.039215,40.392159,-2.745098
105281194,38.039215,40.392159,-2.745098
105380998,38.039215,40.392159,-2.745098
105481112,38.039215,40.392159,-2.745098
105581076,38.039215,40.392159,-2.745098
105681180,38.039215,40.392159,-2.745098
105781041,38.039215,40.392159,-2.745098
105881173,38.039215,40.392159,-2.745098
105981184,38.039215,40.392159,-2.745098
106081360,38.039215,40.392159,-2.745098
106181099,38.039215,40.392159,-2.745098
106281071,38.039215,40.392159,-2.745098
106481114,38.039215,40.392159,-2.745098
106581064,38.039215,40.392159,-2.745098
106781292,38.039215,40.392159,-2.745098
106881481,38.039215,40.392159,-2.745098
107181070,38.039215,40.392159,-2.745098
107281630,38.039215,40.392159,-2.745098
107381264,38.039215,40.392159,-2.745098
107581002,38.039215,40.392159,-2.745098
107881454,38.039215,40.392159,-2.745098
107981562,38.039215,40.392159,-2.745098
108181874,38.039215,40.392159,-2.745098
108380985,38.039215,40.392159,-2.745098
108681205,38.039215,40.392159,-2.745098
108881848,38.039215,40.392159,-2.745098
108981155,38.039215,40.392159,-2.745098
109081254,38.039215,40.392159,-2.745098
109281244,38.039215,40.392159,-2.745098
109381302,38.039215,40.392159,-2.745098
109481188,38.039215,40.392159,-2.745098
109581004,38.039215,40.392159,-2.745098
109781951,38.039215,40.392159,-2.745098
109881008,38.039215,40.392159,-2.745098
110081534,38.039215,40.392159,-2.745098
110182927,38.039215,40.392159,-2.745098
110280980,38.039215,40.392159,-2.745098
110381353,38.039215,40.392159,-2.745098
110581115,38.039215,40.392159,-2.745098
110681127,38.039215,40.392159,-2.745098
110781300,38.039215,40.392159,-2.745098
110881323,38.039215,40.392159,-2.745098
110983167,38.039215,40.392159,-2.745098
111181061,38.039215,40.392159,-2.745098
111281052,38.039215,40.392159,-2.745098
111381302,38.039215,40.392159,-2.745098
111483089,38.039215,40.392159,-2.745098
111581019,38.039215,40.392159,-2.745098
111681122,38.039215,40.392159,-2.745098
111781003,38.039215,40.392159,-2.745098
111880990,38.039215,40.392159,-2.745098
111981199,38.039215,40.392159,-2.745098
112081152,38.039215,40.392159,-2.745098
112181299,38.039215,40.392159,-2.745098
112281394,38.039215,40.392159,-2.745098
112381236,38.039215,40.392159,-2.745098
112481267,38.039215,40.392159,-2.745098
112581974,38.039215,40.392159,-2.745098
112681520,38.039215,40.392159,-2.745098
112781173,38.039215,40.392159,-2.745098
112882452,38.039215,40.392159,-2.745098
112981179,38.039215,40.392159,-2.745098
113081255,38.039215,40.392159,-2.745098
113281142,38.039215,40.392159,-2.745098
113381105,38.039215,40.392159,-2.745098
113481217,38.039215,40.392159,-2.745098
113681289,38.039215,40.392159,-2.745098
113781044,38.039215,40.392159,-2.745098
113881143,38.039215,40.392159,-2.745098
114081126,38.039215,40.392159,-2.745098
114182405,38.039215,40.392159,-2.745098
114281156,38.039215,40.392159,-2.745098
114381004,38.039215,40.392159,-2.745098
114581290,38.039215,40.392159,-2.745098
114681050,38.039215,40.392159,-2.745098
114781119,38.039215,40.392159,-2.745098
114880985,38.039215,40.392159,-2.745098
114981222,38.039215,40.392159,-2.745098
115081212,38.039215,40.392159,-2.745098
115281277,38.039215,40.392159,-2.745098
115481111,38.039215,40.392159,-2.745098
115583746,38.039215,40.392159,-2.745098
115681138,38.039215,40.392159,-2.745098
116082130,38.039215,40.392159,-2.745098
116181522,38.039215,40.392159,-2.745098
116281220,38.039215,40.392159,-2.745098
116381177,38.039215,40.392159,-2.745098
116481308,38.039215,40.392159,-2.745098
116581001,38.039215,40.392159,-2.745098
116681030,38.039215,40.392159,-2.745098
116781083,38.039215,40.392159,-2.745098
116981184,38.039215,40.392159,-2.745098
117081194,38.039215,40.392159,-2.745098
117281337,38.039215,40.392159,-2.745098
117481117,38.039215,40.392159,-2.745098
117681549,38.039215,40.392159,-2.745098
117781058,38.039215,40.392159,-2.745098
117881168,38.039215,40.392159,-2.745098
117985093,38.039215,40.392159,-2.745098
118081376,38.039215,40.392159,-2.745098
118281144,38.039215,40.392159,-2.745098
118381059,38.039215,40.392159,-2.745098
118481666,38.039215,40.392159,-2.745098
118581000,38.039215,40.392159,-2.745098
118682746,38.039215,40.392159,-2.745098
118781003,38.039215,40.392159,-2.745098
118881341,38.039215,40.392159,-2.745098
118981100,38.039215,40.392159,-2.745098
119181095,38.039215,40.392159,-2.745098
119281123,38.039215,40.392159,-2.745098
119381453,38.039215,40.392159,-2.745098
119581018,38.039215,40.392159,-2.745098
119681973,38.039215,40.392159,-2.745098
119781157,38.039215,40.392159,-2.745098
119981287,38.039215,40.392159,-2.745098
120081187,38.039215,40.392159,-2.745098
120181139,38.039215,40.392159,-2.745098
120481076,38.039215,40.392159,-2.745098
120581122,38.039215,40.392159,-2.745098
120681492,38.039215,40.392159,-2.745098
120781348,38.039215,40.392159,-2.745098
120881144,38.039215,40.392159,-2.745098
120981416,38.039215,40.392159,-2.745098
121081232,38.039215,40.392159,-2.745098
121181529,38.039215,40.392159,-2.745098
121281136,38.039215,40.392159,-2.745098
121481039,38.039215,40.392159,-2.745098
121581082,38.039215,40.392159,-2.745098
121781702,38.039215,40.392159,-2.745098
121881327,38.039215,40.392159,-2.745098
121981096,38.039215,40.392159,-2.745098
122080957,38.039215,40.392159,-2.745098
122281252,38.039215,40.392159,-2.745098
122381117,38.039215,40.392159,-2.745098
122581144,38.039215,40.392159,-2.745098
122681195,38.039215,40.392159,-2.745098
122881421,38.039215,40.392159,-2.745098
122981615,38.039215,40.392159,-2.745098
123081192,38.039215,40.392159,-2.745098
123181272,38.039215,40.392159,-2.745098
123281092,38.039215,40.392159,-2.745098
123381362,38.039215,40.392159,-2.745098
123581168,38.039215,40.392159,-2.745098
123781360,38.039215,40.392159,-2.745098
123881030,38.039215,40.392159,-2.745098
123981313,38.039215,40.392159,-2.745098
124181552,38.039215,40.392159,-2.745098
124281223,38.039215,40.392159,-2.745098
124381398,38.039215,40.392159,-2.745098
124481235,38.039215,40.392159,-2.745098
124581164,38.039215,40.392159,-2.745098
124681184,38.039215,40.392159,-2.745098
124781062,38.039215,40.392159,-2.745098
125081023,38.039215,40.392159,-2.745098
125181080,38.039215,40.392159,-2.745098
125281048,38.039215,40.392159,-2.745098
125380965,38.039215,40.392159,-2.745098
125581144,38.039215,40.392159,-2.745098
125681658,38.039215,40.392159,-2.745098
125781141,38.039215,40.392159,-2.745098
125881127,38.039215,40.392159,-2.745098
126081440,38.039215,40.392159,-2.745098
126181990,38.039215,40.392159,-2.745098
126281175,38.039215,40.392159,-2.745098
126381211,38.039215,40.392159,-2.745098
126484546,38.039215,40.392159,-2.745098
126581573,38.039215,40.392159,-2.745098
126781038,38.039215,40.392159,-2.745098
126981134,38.039215,40.392159,-2.745098
127081019,38.039215,40.392159,-2.745098
127181057,38.039215,40.392159,-2.745098
127281021,38.039215,40.392159,-2.745098
127381084,38.039215,40.392159,-2.745098
127481611,38.039215,40.392159,-2.745098
127681068,38.039215,40.392159,-2.745098
127781192,38.039215,40.392159,-2.745098
127881094,38.039215,40.392159,-2.745098
127981056,38.039215,40.392159,-2.745098
128081180,38.039215,40.392159,-2.745098
128181003,38.039215,40.392159,-2.745098
128281172,38.039215,40.392159,-2.745098
128481201,38.039215,40.392159,-2.745098
128581239,38.039215,40.392159,-2.745098
128681340,38.039215,40.392159,-2.745098
128881193,38.039215,40.392159,-2.745098
128981220,38.039215,40.392159,-2.745098
129081187,38.039215,40.392159,-2.745098
129181532,38.039215,40.392159,-2.745098
129281528,38.039215,40.392159,-2.745098
129381178,38.039215,40.392159,-2.745098
129481128,38.039215,40.392159,-2.745098
129581061,38.039215,40.392159,-2.745098
129681071,38.039215,40.392159,-2.745098
129781080,38.039215,40.392159,-2.745098
129881551,38.039215,40.392159,-2.745098
129981213,38.039215,40.392159,-2.745098
130081301,38.039215,40.392159,-2.745098
130181364,38.039215,40.392159,-2.745098
130281445,38.039215,40.392159,-2.745098
130381239,38.039215,40.392159,-2.745098
130481147,38.039215,40.392159,-2.745098
130681070,38.039215,40.392159,-2.745098
130781014,38.039215,40.392159,-2.745098
130881123,38.039215,40.392159,-2.745098
130981200,38.039215,40.392159,-2.745098
131080981,38.039215,40.392159,-2.745098
131181049,38.039215,40.392159,-2.745098
131281077,38.039215,40.392159,-2.745098
131381150,38.039215,40.392159,-2.745098
131581092,38.039215,40.392159,-2.745098
131781467,38.039215,40.392159,-2.745098
131880999,38.039215,40.392159,-2.745098
131981196,38.039215,40.392159,-2.745098
132081133,38.039215,40.392159,-2.745098
132181252,38.039215,40.392159,-2.745098
132281099,38.039215,40.392159,-2.745098
132381548,38.039215,40.392159,-2.745098
132580974,38.039215,40.392159,-2.745098
132682035,38.039215,40.392159,-2.745098
132781622,38.039215,40.392159,-2.745098
132881299,38.039215,40.392159,-2.745098
133081196,38.039215,40.392159,-2.745098
133181007,38.039215,40.392159,-2.745098
133281157,38.039215,40.392159,-2.745098
133384518,38.039215,40.392159,-2.745098
133481099,38.039215,40.392159,-2.745098
133581081,38.039215,40.392159,-2.745098
133681038,38.039215,40.392159,-2.745098
133781136,38.039215,40.392159,-2.745098
133881145,38.039215,40.392159,-2.745098
133982036,38.039215,40.392159,-2.745098
134081110,38.039215,40.392159,-2.745098
134181198,38.039215,40.392159,-2.745098
134280970,38.039215,40.392159,-2.745098
134381252,38.039215,40.392159,-2.745098
134681095,38.039215,40.392159,-2.745098
134881044,38.039215,40.392159,-2.745098
134981109,38.039215,40.392159,-2.745098
135081123,38.039215,40.392159,-2.745098
135181263,38.039215,40.392159,-2.745098
135280976,38.039215,40.392159,-2.745098
135681044,38.039215,40.392159,-2.745098
135881258,38.039215,40.392159,-2.745098
135981189,38.039215,40.392159,-2.745098
136080997,38.039215,40.392159,-2.745098
136181079,38.039215,40.392159,-2.745098
136281129,38.039215,40.392159,-2.745098
136381109,38.039215,40.392159,-2.745098
136581369,38.039215,40.392159,-2.745098
136681092,38.039215,40.392159,-2.745098
136781346,38.039215,40.392159,-2.745098
136881113,38.039215,40.392159,-2.745098
136981219,38.039215,40.392159,-2.745098
137182000,38.039215,40.392159,-2.745098
137281740,38.039215,40.392159,-2.745098
137381097,38.039215,40.392159,-2.745098
137481366,38.039215,40.392159,-2.745098
137581299,38.039215,40.392159,-2.745098
137681135,38.039215,40.392159,-2.745098
137781171,38.039215,40.392159,-2.745098
137881267,38.039215,40.392159,-2.745098
137981470,38.039215,40.392159,-2.745098
138081523,38.039215,40.392159,-2.745098
138181046,38.039215,40.392159,-2.745098
138481188,38.039215,40.392159,-2.745098
138581689,38.039215,40.392159,-2.745098
138681305,38.039215,40.392159,-2.745098
138781443,38.039215,40.392159,-2.745098
138881169,38.039215,40.392159,-2.745098
138988894,38.039215,40.392159,-2.745098
139081123,38.039215,40.392159,-2.745098
139181122,38.039215,40.392159,-2.745098
139281246,38.039215,40.392159,-2.745098
139481057,38.039215,40.392159,-2.745098
139581497,38.039215,40.392159,-2.745098
139680975,38.039215,40.392159,-2.745098
139881079,38.039215,40.392159,-2.745098
140081114,38.039215,40.392159,-2.745098
140181170,38.039215,40.392159,-2.745098
140381270,38.039215,40.392159,-2.745098
140481227,38.039215,40.392159,-2.745098
140580985,38.039215,40.392159,-2.745098
140681065,38.039215,40.392159,-2.745098
140781131,38.039215,40.392159,-2.745098
140881185,38.039215,40.392159,-2.745098
140981069,38.039215,40.392159,-2.745098
141181129,38.039215,40.392159,-2.745098
141381090,38.039215,40.392159,-2.745098
141481411,38.039215,40.392159,-2.745098
141581309,38.039215,40.392159,-2.745098
141680953,38.039215,40.392159,-2.745098
141781188,38.039215,40.392159,-2.745098
141981199,38.039215,40.392159,-2.745098
142081197,38.039215,40.392159,-2.745098
142181044,38.039215,40.392159,-2.745098
142281077,38.039215,40.392159,-2.745098
142381809,38.039215,40.392159,-2.745098
142481308,38.039215,40.392159,-2.745098
142681177,38.039215,40.392159,-2.745098
142881141,38.039215,40.392159,-2.745098
142981241,38.039215,40.392159,-2.745098
143081364,38.039215,40.392159,-2.745098
143181171,38.039215,40.392159,-2.745098
143381201,38.039215,40.392159,-2.745098
143482954,38.039215,40.392159,-2.745098
143581212,38.039215,40.392159,-2.745098
143781299,38.039215,40.392159,-2.745098
143881578,38.039215,40.392159,-2.745098
143988444,38.039215,40.392159,-2.745098
144081030,38.039215,40.392159,-2.745098
144281108,38.039215,40.392159,-2.745098
144381118,38.039215,40.392159,-2.745098
144481301,38.039215,40.392159,-2.745098
144581163,38.039215,40.392159,-2.745098
144681086,38.039215,40.392159,-2.745098
144989403,38.039215,40.392159,-2.745098
145181278,38.039215,40.392159,-2.745098
145381403,38.039215,40.392159,-2.745098
145481287,38.039215,40.392159,-2.745098
145581113,38.039215,40.392159,-2.745098
145681174,38.039215,40.392159,-2.745098
145781091,38.039215,40.392159,-2.745098
145981189,38.039215,40.392159,-2.745098
146281250,38.039215,40.392159,-2.745098
146381101,38.039215,40.392159,-2.745098
146481102,38.039215,40.392159,-2.745098
146681367,38.039215,40.392159,-2.745098
146781153,38.039215,40.392159,-2.745098
146881089,38.039215,40.392159,-2.745098
146981238,38.039215,40.392159,-2.745098
147080958,38.039215,40.392159,-2.745098
147181189,38.039215,40.392159,-2.745098
147281152,38.039215,40.392159,-2.745098
147381182,38.039215,40.392159,-2.745098
147581062,38.039215,40.392159,-2.745098
147681024,38.039215,40.392159,-2.745098
147781129,38.039215,40.392159,-2.745098
147881516,38.039215,40.392159,-2.745098
147981243,38.039215,40.392159,-2.745098
148081211,38.039215,40.392159,-2.745098
148180969,38.039215,40.392159,-2.745098
148281127,38.039215,40.392159,-2.745098
148381213,38.039215,40.392159,-2.745098
148581015,38.039215,40.392159,-2.745098
148781607,38.039215,40.392159,-2.745098
148881061,38.039215,40.392159,-2.745098
148981460,38.039215,40.392159,-2.745098
149081014,38.039215,40.392159,-2.745098
149281135,38.039215,40.392159,-2.745098
149381169,38.039215,40.392159,-2.745098
149481318,38.039215,40.392159,-2.745098
149581118,38.039215,40.392159,-2.745098
149681059,38.039215,40.392159,-2.745098
149781059,38.039215,40.392159,-2.745098
149881110,38.039215,40.392159,-2.745098
150081502,38.039215,40.392159,-2.745098
150181329,38.039215,40.392159,-2.745098
150281142,38.039215,40.392159,-2.745098
150481540,38.039215,40.392159,-2.745098
150581282,38.039215,40.392159,-2.745098
150681054,38.039215,40.392159,-2.745098
150781251,38.039215,40.392159,-2.745098
150881193,38.039215,40.392159,-2.745098
150981160,38.039215,40.392159,-2.745098
151081366,38.039215,40.392159,-2.745098
151181429,38.039215,40.392159,-2.745098
151280969,38.039215,40.392159,-2.745098
151381100,38.039215,40.392159,-2.745098
151481596,38.039215,40.392159,-2.745098
151581063,38.039215,40.392159,-2.745098
151681274,38.039215,40.392159,-2.745098
151781036,38.039215,40.392159,-2.745098
151880947,38.039215,40.392159,-2.745098
151981560,38.039215,40.392159,-2.745098
152081038,38.039215,40.392159,-2.745098
152181406,38.039215,40.392159,-2.745098
152281228,38.039215,40.392159,-2.745098
152381133,38.039215,40.392159,-2.745098
152581177,38.039215,40.392159,-2.745098
152681050,38.039215,40.392159,-2.745098
152981299,38.039215,40.392159,-2.745098
153082949,38.039215,40.392159,-2.745098
153281243,38.039215,40.392159,-2.745098
153381091,38.039215,40.392159,-2.745098
153581183,38.039215,40.392159,-2.745098
153681103,38.039215,40.392159,-2.745098
153781098,38.039215,40.392159,-2.745098
153880978,38.039215,40.392159,-2.745098
154181155,38.039215,40.392159,-2.745098
154281231,38.039215,40.392159,-2.745098
154381011,38.039215,40.392159,-2.745098
154481171,38.039215,40.392159,-2.745098
154581031,38.039215,40.392159,-2.745098
154681219,38.039215,40.392159,-2.745098
154780988,38.039215,40.392159,-2.745098
155081334,38.039215,40.392159,-2.745098
155181085,38.039215,40.392159,-2.745098
155281212,38.039215,40.392159,-2.745098
155381832,38.039215,40.392159,-2.745098
155481382,38.039215,40.392159,-2.745098
155581126,38.039215,40.392159,-2.745098
155680939,38.039215,40.392159,-2.745098
155781042,38.039215,40.392159,-2.745098
155881198,38.039215,40.392159,-2.745098
156080957,38.039215,40.392159,-2.745098
156181206,38.039215,40.392159,-2.745098
156281963,38.039215,40.392159,-2.745098
156381281,38.039215,40.392159,-2.745098
156581005,38.039215,40.392159,-2.745098
156680995,38.039215,40.392159,-2.745098
156781205,38.431374,40.392159,-2.745098
157081889,38.431374,40.392159,-2.745098
157281911,38.431374,40.392159,-2.745098
157381522,38.431374,40.392159,-2.745098
157481235,38.431374,40.392159,-2.745098
157681050,38.431374,40.392159,-2.745098
157781220,38.431374,40.392159,-2.745098
157881263,38.431374,40.392159,-2.745098
157981516,38.431374,40.392159,-2.745098
158181610,38.431374,40.392159,-2.745098
158281695,38.431374,40.392159,-2.745098
158381684,38.431374,40.392159,-2.745098
158481182,38.431374,40.392159,-2.745098
158780985,38.431374,40.392159,-2.745098
158881004,38.431374,40.392159,-2.745098
158982828,38.431374,40.392159,-2.745098
159081014,38.431374,40.392159,-2.745098
159181244,38.431374,40.392159,-2.745098
159281288,38.431374,40.392159,-2.745098
159481174,38.431374,40.392159,-2.745098
159582009,38.431374,40.392159,-2.745098
159681043,38.431374,40.392159,-2.745098
159781153,38.431374,40.392159,-2.745098
159981341,38.431374,40.392159,-2.745098
160081127,38.431374,40.392159,-2.745098
160180975,38.431374,40.392159,-2.745098
160281170,38.431374,40.392159,-2.745098
160381141,38.431374,40.000000,-2.745098
160580974,38.431374,40.000000,-2.745098
160681118,38.431374,40.000000,-2.745098
160880952,38.431374,40.000000,-2.745098
160981139,38.431374,40.000000,-2.745098
161081194,38.431374,40.000000,-2.745098
161281259,38.431374,40.000000,-2.745098
161380994,38.431374,40.000000,-2.745098
161481172,38.431374,40.000000,-2.745098
161581049,38.431374,40.000000,-2.745098
161681112,38.431374,40.000000,-2.745098
161781092,38.431374,40.000000,-2.745098
161981206,38.431374,40.000000,-2.745098
162081253,38.431374,40.000000,-2.745098
162181273,38.431374,40.000000,-2.745098
162381154,38.431374,40.000000,-2.745098
162481370,38.431374,40.000000,-2.745098
162581872,38.431374,40.000000,-2.745098
162690250,38.431374,40.000000,-2.745098
162880994,38.431374,40.000000,-2.745098
162983933,38.431374,40.000000,-2.745098
163181011,38.431374,40.000000,-2.745098
163281093,38.431374,40.000000,-2.745098
163481135,38.431374,40.000000,-2.745098
163781080,38.431374,40.000000,-2.745098
163881294,38.431374,40.000000,-2.745098
164281348,38.431374,40.000000,-2.745098
164381012,38.431374,40.000000,-2.745098
164781195,38.431374,40.000000,-2.745098
164881562,38.431374,40.000000,-2.745098
164981119,38.431374,40.000000,-2.745098
165081276,38.431374,40.000000,-2.745098
165681138,38.431374,40.000000,-2.745098
165881081,38.431374,40.000000,-2.745098
165981235,38.431374,40.000000,-2.745098
166081008,38.431374,40.000000,-2.745098
166184809,38.431374,40.000000,-2.745098
166281171,38.431374,40.000000,-2.745098
166580968,38.431374,40.000000,-2.745098
166681101,38.431374,40.000000,-2.745098
166781104,38.431374,40.000000,-2.745098
166981558,38.431374,40.000000,-2.745098
167181224,38.431374,40.000000,-2.745098
167281272,38.431374,40.000000,-2.745098
167381201,38.431374,40.000000,-2.745098
167481107,38.431374,40.000000,-2.745098
167780984,38.431374,40.000000,-2.745098
168181166,38.431374,40.000000,-2.745098
168381203,38.431374,40.000000,-2.745098
168581159,38.431374,40.000000,-2.745098
168681075,38.431374,40.000000,-2.745098
168984182,38.431374,40.000000,-2.745098
169081137,38.431374,40.000000,-2.745098
169180954,38.431374,40.000000,-2.745098
169381023,38.431374,40.000000,-2.745098
169481043,38.431374,40.000000,-2.745098
170181228,38.431374,40.000000,-2.745098
170281565,38.431374,40.000000,-2.745098
170681148,38.431374,40.000000,-2.745098
170781370,38.431374,40.000000,-2.745098
170881142,38.431374,40.000000,-2.745098
171081104,38.431374,40.000000,-2.745098
171181140,38.431374,40.000000,-2.745098
171281267,38.431374,40.000000,-2.745098
171382274,38.431374,40.000000,-2.745098
171481010,38.431374,40.000000,-2.745098
171581883,38.431374,40.000000,-2.745098
171680990,38.431374,40.000000,-2.745098
171881318,38.431374,40.000000,-2.745098
171981205,38.431374,40.000000,-2.745098
172080940,38.431374,40.000000,-2.745098
172281435,38.431374,40.000000,-2.745098
172381347,38.431374,40.000000,-2.745098
172581794,38.431374,40.000000,-2.745098
172780976,38.431374,40.000000,-2.745098
172981127,38.431374,40.000000,-2.745098
173281223,38.431374,40.000000,-2.745098
173381402,38.431374,40.000000,-2.745098
173481238,38.431374,40.000000,-2.745098
173581036,38.431374,40.000000,-2.745098
173681511,38.431374,40.000000,-2.745098
173781032,38.431374,40.000000,-2.745098
173981042,38.431374,40.000000,-2.745098
174081163,38.431374,40.000000,-2.745098
174481215,38.431374,40.000000,-2.745098
174581123,38.431374,40.000000,-2.745098
174781066,38.431374,40.000000,-2.745098
175081118,38.431374,40.000000,-2.745098
175481163,38.431374,40.000000,-2.745098
175581334,38.431374,40.000000,-2.745098
175681050,38.431374,40.000000,-2.745098
175780922,38.431374,40.000000,-2.745098
175880966,38.431374,40.000000,-2.745098
176081974,38.431374,40.000000,-2.745098
176181094,38.431374,40.000000,-2.745098
176280951,38.431374,40.000000,-2.745098
176380989,38.431374,40.000000,-2.745098
176581164,38.431374,40.000000,-2.745098
176882129,38.431374,40.000000,-2.745098
177081335,38.431374,40.000000,-2.745098
177481166,38.431374,40.000000,-2.745098
177880991,38.431374,40.000000,-2.745098
177981023,38.431374,40.000000,-2.745098
178180994,38.431374,40.000000,-2.745098
178281214,38.431374,40.000000,-2.745098
178380917,38.431374,40.000000,-2.745098
178481195,38.431374,40.000000,-2.745098
178681085,38.431374,40.000000,-2.745098
178781203,38.431374,40.000000,-2.745098
179082070,38.431374,40.000000,-2.745098
179781162,38.431374,40.000000,-2.745098
180281149,38.431374,40.000000,-2.745098
180381007,38.431374,40.000000,-2.745098
180681092,38.431374,40.000000,-2.745098
180781158,38.431374,40.000000,-2.745098
180881031,38.431374,40.000000,-2.745098
181181059,38.431374,40.000000,-2.745098
181481004,38.431374,40.000000,-2.745098
181681183,38.431374,40.000000,-2.745098
181781116,38.431374,40.000000,-2.745098
181881233,38.431374,40.000000,-2.745098
181981059,38.431374,40.000000,-2.745098
182080994,38.431374,40.000000,-2.745098
182781104,38.431374,40.000000,-2.745098
183181033,38.431374,40.000000,-2.745098
183781734,38.431374,40.000000,-2.745098
183980995,38.431374,40.000000,-2.745098
184080828,38.431374,40.000000,-2.745098
184481029,38.431374,40.000000,-2.745098
184581092,38.431374,40.000000,-2.745098
185080901,38.431374,40.000000,-2.745098
185681025,38.431374,40.000000,-2.745098
185881161,38.431374,40.000000,-2.745098
186180902,38.431374,40.000000,-2.745098
186380907,38.431374,40.000000,-2.745098
186681296,38.431374,40.000000,-2.745098
187380905,38.431374,40.000000,-2.745098
187681228,38.431374,40.000000,-2.745098
187781070,38.431374,40.000000,-2.745098
187980965,38.431374,40.000000,-2.745098
188181146,38.431374,40.000000,-2.745098
188380982,38.431374,40.000000,-2.745098
188680919,38.431374,40.000000,-2.745098
188780982,38.431374,40.000000,-2.745098
188880954,38.431374,40.000000,-2.745098
189181007,38.431374,40.000000,-2.745098
189681116,38.431374,40.000000,-2.745098
190082362,38.431374,40.000000,-2.745098
190481073,38.431374,40.000000,-2.745098
191180885,38.431374,40.000000,-2.745098
191281104,38.431374,40.000000,-2.745098
191581208,38.431374,40.000000,-2.745098
191781269,38.431374,40.000000,-2.745098
192280846,38.431374,40.000000,-2.745098
192380906,38.431374,40.000000,-2.745098
192881252,38.431374,40.000000,-2.745098
192981184,38.431374,40.000000,-2.745098
193380715,38.431374,40.000000,-2.745098
193480899,38.431374,40.000000,-2.745098
193681224,38.431374,40.000000,-2.745098
194080848,38.431374,40.000000,-2.745098
194680831,38.431374,40.000000,-2.745098
194980762,38.431374,40.000000,-2.745098
195580837,38.431374,40.000000,-2.745098
196180526,38.431374,40.000000,-2.745098
197280591,38.431374,40.000000,-2.745098
198880588,38.431374,40.000000,-2.745098
201380481,38.431374,40.000000,-2.745098
201780535,38.431374,40.000000,-2.745098
201880475,38.431374,40.000000,-2.745098
202680561,38.431374,40.000000,-2.745098
202880669,38.431374,40.000000,-2.745098
203380494,38.431374,40.000000,-2.745098
203580369,38.431374,40.000000,-2.745098
203780519,38.431374,40.000000,-2.745098
203881834,38.431374,40.000000,-2.745098
204180820,38.431374,40.000000,-2.745098
204280745,38.431374,40.000000,-2.745098
204580423,38.431374,40.000000,-2.745098
204981549,38.431374,40.000000,-2.745098
205880244,38.431374,40.000000,-2.745098
206080650,38.431374,40.000000,-2.745098
206280387,38.431374,40.000000,-2.745098
206680187,38.431374,40.000000,-2.745098
207380156,38.431374,40.000000,-2.745098
207580209,38.431374,40.000000,-2.745098
207780259,38.431374,40.000000,-2.745098
208080196,38.431374,40.000000,-2.745098
208380586,38.431374,40.000000,-2.745098
208480575,38.431374,40.000000,-2.745098
209080215,38.431374,40.000000,-2.745098
209381231,38.431374,40.000000,-2.745098
210280267,38.431374,40.000000,-2.745098
210580072,38.431374,40.000000,-2.745098
210880724,38.431374,40.000000,-2.745098
211281412,38.431374,40.000000,-2.745098
211380086,38.431374,40.000000,-2.745098
211580084,38.431374,40.000000,-2.745098
211879927,38.431374,40.000000,-2.745098
212280104,38.431374,40.000000,-2.745098
212779998,38.431374,40.000000,-2.745098
213280416,38.431374,40.000000,-2.745098
214480395,38.431374,40.000000,-2.745098
214779936,38.431374,40.000000,-2.745098
215080259,38.431374,40.000000,-2.745098
215479938,38.431374,40.000000,-2.745098
216380097,38.431374,40.000000,-2.745098
216580030,38.431374,40.000000,-2.745098
217180256,38.431374,40.000000,-2.745098
217579947,38.431374,40.000000,-2.745098
217879839,38.431374,40.000000,-2.745098
218280439,38.431374,40.000000,-2.745098
218879770,38.431374,40.000000,-2.745098
219280207,38.431374,40.000000,-2.745098
219679713,38.431374,40.000000,-2.745098
219779766,38.431374,40.000000,-2.745098
219879819,38.431374,40.000000,-2.745098
220379778,38.431374,40.000000,-2.745098
221179853,38.431374,40.000000,-2.745098
221779785,38.431374,40.000000,-2.745098
221979907,38.431374,40.000000,-2.745098
222379741,38.431374,40.000000,-2.745098
222479780,38.431374,40.000000,-2.745098
223679776,38.431374,40.000000,-2.745098
225180967,38.431374,40.000000,-2.745098
