

Measurement ID,847
Battery Name,Samsung INR21700-30T SN001
Battery Type,Li-ion
Circuit,Circuit001
Program,1725 - Samsung30T_NN_Char
Start Time,6/14/2019 3:24:23 PM
End Time,6/18/2019 3:32:49 AM
Test section,Dis_0p5C
Comment,-10degC
OrderNo,



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,IsSet2,IsSet3,IsSet4,IsSet5,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],[IsSet2],[IsSet3],[IsSet4],[IsSet5],
6/17/2019 8:45:22 PM,4,PAU,77:20:37.225,03:11:59.999,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.3551,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:46:22 PM,4,PAU,77:21:37.234,03:13:00.008,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.4603,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:47:22 PM,4,PAU,77:22:37.225,03:13:59.999,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.4603,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:48:22 PM,4,PAU,77:23:37.230,03:15:00.004,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.4603,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:49:22 PM,4,PAU,77:24:37.243,03:16:00.017,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.2500,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:50:22 PM,4,PAU,77:25:37.231,03:17:00.005,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.1448,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:51:22 PM,4,PAU,77:26:37.240,03:18:00.014,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.0397,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:52:22 PM,4,PAU,77:27:37.227,03:19:00.001,0,0,NN_Char_Charge_R2,3.4040,0.0000,-12.9345,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:53:22 PM,4,PAU,77:28:37.231,03:20:00.005,0,0,NN_Char_Charge_R2,3.4040,0.0000,-12.7242,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:54:22 PM,4,PAU,77:29:37.232,03:21:00.006,0,0,NN_Char_Charge_R2,3.4040,0.0000,-12.4087,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:55:22 PM,4,PAU,77:30:37.235,03:22:00.009,0,0,NN_Char_Charge_R2,3.4040,0.0000,-12.1984,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:56:22 PM,4,PAU,77:31:37.228,03:23:00.002,0,0,NN_Char_Charge_R2,3.4040,0.0000,-11.8829,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:57:22 PM,4,PAU,77:32:37.240,03:24:00.014,0,0,NN_Char_Charge_R2,3.4040,0.0000,-11.7778,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:58:22 PM,4,PAU,77:33:37.235,03:25:00.009,0,0,NN_Char_Charge_R2,3.4040,0.0000,-11.4623,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:59:22 PM,4,PAU,77:34:37.226,03:26:00.000,0,0,NN_Char_Charge_R2,3.4040,0.0000,-11.2520,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:00:22 PM,4,PAU,77:35:37.231,03:27:00.005,0,0,NN_Char_Charge_R2,3.4038,0.0000,-10.9365,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:01:22 PM,4,PAU,77:36:37.235,03:28:00.009,0,0,NN_Char_Charge_R2,3.4038,0.0000,-10.7262,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:02:22 PM,4,PAU,77:37:37.232,03:29:00.006,0,0,NN_Char_Charge_R2,3.4038,0.0000,-10.6210,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:03:22 PM,4,PAU,77:38:37.231,03:30:00.005,0,0,NN_Char_Charge_R2,3.4038,0.0000,-10.4107,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:04:22 PM,4,PAU,77:39:37.235,03:31:00.009,0,0,NN_Char_Charge_R2,3.4038,0.0000,-10.3055,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:05:22 PM,4,PAU,77:40:37.231,03:32:00.005,0,0,NN_Char_Charge_R2,3.4038,0.0000,-10.0952,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:06:22 PM,4,PAU,77:41:37.229,03:33:00.003,0,0,NN_Char_Charge_R2,3.4038,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:07:22 PM,4,PAU,77:42:37.233,03:34:00.007,0,0,NN_Char_Charge_R2,3.4038,0.0000,-9.7797,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:08:22 PM,4,PAU,77:43:37.229,03:35:00.003,0,0,NN_Char_Charge_R2,3.4038,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:09:22 PM,4,PAU,77:44:37.235,03:36:00.009,0,0,NN_Char_Charge_R2,3.4038,0.0000,-9.5694,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:10:22 PM,4,PAU,77:45:37.233,03:37:00.007,0,0,NN_Char_Charge_R2,3.4038,0.0000,-9.4643,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:11:22 PM,4,PAU,77:46:37.231,03:38:00.005,0,0,NN_Char_Charge_R2,3.4038,0.0000,-9.2540,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:12:22 PM,4,PAU,77:47:37.227,03:39:00.001,0,0,NN_Char_Charge_R2,3.4038,0.0000,-9.1488,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:13:22 PM,4,PAU,77:48:37.228,03:40:00.002,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.9385,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:14:22 PM,4,PAU,77:49:37.244,03:41:00.018,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.8333,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:15:22 PM,4,PAU,77:50:37.236,03:42:00.010,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.8333,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:16:22 PM,4,PAU,77:51:37.239,03:43:00.013,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.7282,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:17:22 PM,4,PAU,77:52:37.231,03:44:00.005,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.5178,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:18:22 PM,4,PAU,77:53:37.224,03:44:59.998,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:19:22 PM,4,PAU,77:54:37.232,03:46:00.006,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 9:19:46 PM,4,PAU,77:55:00.437,03:46:23.211,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:19:46 PM,5,PAU,77:55:00.449,00:00:00.005,0,0,NN_Char_Charge_R2,3.4038,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:20:46 PM,7,PAU,77:56:00.462,00:01:00.006,0,0,NN_Char_Charge_R2,3.4038,0.0000,-7.7817,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:21:46 PM,7,PAU,77:57:00.457,00:02:00.001,0,0,NN_Char_Charge_R2,3.4037,0.0000,-5.9940,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:22:46 PM,7,PAU,77:58:00.460,00:03:00.004,0,0,NN_Char_Charge_R2,3.4035,0.0000,-3.5754,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:23:46 PM,7,PAU,77:59:00.463,00:04:00.007,0,0,NN_Char_Charge_R2,3.4031,0.0000,-1.5774,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:24:46 PM,7,PAU,78:00:00.467,00:05:00.011,0,0,NN_Char_Charge_R2,3.4028,0.0000,0.7361,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:25:46 PM,7,PAU,78:01:00.471,00:06:00.015,0,0,NN_Char_Charge_R2,3.4025,0.0000,2.9444,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:26:46 PM,7,PAU,78:02:00.464,00:07:00.008,0,0,NN_Char_Charge_R2,3.4023,0.0000,4.9425,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:27:46 PM,7,PAU,78:03:00.459,00:08:00.003,0,0,NN_Char_Charge_R2,3.4020,0.0000,6.7301,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:28:46 PM,7,PAU,78:04:00.458,00:09:00.002,0,0,NN_Char_Charge_R2,3.4016,0.0000,8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:29:46 PM,7,PAU,78:05:00.464,00:10:00.008,0,0,NN_Char_Charge_R2,3.4015,0.0000,9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:30:46 PM,7,PAU,78:06:00.463,00:11:00.007,0,0,NN_Char_Charge_R2,3.4013,0.0000,11.4623,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:31:46 PM,7,PAU,78:07:00.461,00:12:00.005,0,0,NN_Char_Charge_R2,3.4011,0.0000,13.0397,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:32:46 PM,7,PAU,78:08:00.463,00:13:00.007,0,0,NN_Char_Charge_R2,3.4010,0.0000,14.4067,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:33:46 PM,7,PAU,78:09:00.461,00:14:00.005,0,0,NN_Char_Charge_R2,3.4008,0.0000,15.6686,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:34:46 PM,7,PAU,78:10:00.463,00:15:00.007,0,0,NN_Char_Charge_R2,3.4008,0.0000,16.9305,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:35:46 PM,7,PAU,78:11:00.457,00:16:00.001,0,0,NN_Char_Charge_R2,3.4006,0.0000,17.9821,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:36:46 PM,7,PAU,78:12:00.465,00:17:00.009,0,0,NN_Char_Charge_R2,3.4006,0.0000,18.9285,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:37:46 PM,7,PAU,78:13:00.465,00:18:00.009,0,0,NN_Char_Charge_R2,3.4006,0.0000,19.7698,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:38:07 PM,7,PAU,78:13:21.670,00:18:21.214,0,0,NN_Char_Charge_R2,3.4006,0.0000,20.0853,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:39:07 PM,8,PAU,78:14:21.697,00:01:00.019,0,0,NN_Char_Charge_R2,3.4006,0.0000,20.9265,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:40:07 PM,8,PAU,78:15:21.683,00:02:00.005,0,0,NN_Char_Charge_R2,3.4008,0.0000,21.6627,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:41:07 PM,8,PAU,78:16:21.679,00:03:00.001,0,0,NN_Char_Charge_R2,3.4008,0.0000,22.2936,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:42:07 PM,8,PAU,78:17:21.683,00:04:00.005,0,0,NN_Char_Charge_R2,3.4008,0.0000,22.6091,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:43:07 PM,8,PAU,78:18:21.684,00:05:00.006,0,0,NN_Char_Charge_R2,3.4010,0.0000,23.1349,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:44:07 PM,8,PAU,78:19:21.680,00:06:00.002,0,0,NN_Char_Charge_R2,3.4010,0.0000,23.2400,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:45:07 PM,8,PAU,78:20:21.687,00:07:00.009,0,0,NN_Char_Charge_R2,3.4010,0.0000,23.4504,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:46:07 PM,8,PAU,78:21:21.686,00:08:00.008,0,0,NN_Char_Charge_R2,3.4011,0.0000,23.6607,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:47:07 PM,8,PAU,78:22:21.688,00:09:00.010,0,0,NN_Char_Charge_R2,3.4013,0.0000,23.7658,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:48:07 PM,8,PAU,78:23:21.678,00:10:00.000,0,0,NN_Char_Charge_R2,3.4013,0.0000,23.8710,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:49:07 PM,8,PAU,78:24:21.681,00:11:00.003,0,0,NN_Char_Charge_R2,3.4015,0.0000,23.8710,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:50:07 PM,8,PAU,78:25:21.680,00:12:00.002,0,0,NN_Char_Charge_R2,3.4015,0.0000,23.8710,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:51:07 PM,8,PAU,78:26:21.680,00:13:00.002,0,0,NN_Char_Charge_R2,3.4016,0.0000,23.8710,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:52:07 PM,8,PAU,78:27:21.682,00:14:00.004,0,0,NN_Char_Charge_R2,3.4018,0.0000,24.0813,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:53:07 PM,8,PAU,78:28:21.686,00:15:00.008,0,0,NN_Char_Charge_R2,3.4018,0.0000,23.9761,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:53:07 PM,8,PAU,78:28:21.686,00:15:00.008,0,0,NN_Char_Charge_R2,3.4018,0.0000,23.9761,0.0000,0.0000,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:54:07 PM,10,CHA,78:29:21.693,00:00:59.999,0,0,NN_Char_Charge_R2,3.4753,2.9985,23.9761,0.0500,0.1730,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:55:07 PM,10,CHA,78:30:21.694,00:02:00.000,0,0,NN_Char_Charge_R2,3.4937,2.9985,23.9761,0.0999,0.3472,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:56:07 PM,10,CHA,78:31:21.707,00:03:00.013,0,0,NN_Char_Charge_R2,3.5131,2.9985,24.1865,0.1499,0.5223,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:57:07 PM,10,CHA,78:32:21.699,00:04:00.005,0,0,NN_Char_Charge_R2,3.5336,2.9985,24.0813,0.1999,0.6983,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:58:07 PM,10,CHA,78:33:21.699,00:05:00.005,0,0,NN_Char_Charge_R2,3.5545,2.9985,24.1865,0.2499,0.8755,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 9:59:07 PM,10,CHA,78:34:21.699,00:06:00.005,0,0,NN_Char_Charge_R2,3.5749,2.9985,24.1865,0.2999,1.0536,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:00:07 PM,10,CHA,78:35:21.701,00:07:00.007,0,0,NN_Char_Charge_R2,3.5953,2.9985,24.2916,0.3498,1.2328,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:01:07 PM,10,CHA,78:36:21.702,00:08:00.008,0,0,NN_Char_Charge_R2,3.6149,2.9985,24.2916,0.3998,1.4130,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:02:07 PM,10,CHA,78:37:21.694,00:09:00.000,0,0,NN_Char_Charge_R2,3.6312,2.9985,24.3968,0.4498,1.5940,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:03:07 PM,10,CHA,78:38:21.695,00:10:00.001,0,0,NN_Char_Charge_R2,3.6444,2.9985,24.2916,0.4998,1.7759,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:04:07 PM,10,CHA,78:39:21.697,00:11:00.003,0,0,NN_Char_Charge_R2,3.6560,2.9985,24.2916,0.5497,1.9583,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:05:07 PM,10,CHA,78:40:21.695,00:12:00.001,0,0,NN_Char_Charge_R2,3.6671,2.9985,24.3968,0.5997,2.1413,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:06:07 PM,10,CHA,78:41:21.704,00:13:00.010,0,0,NN_Char_Charge_R2,3.6782,2.9985,24.2916,0.6497,2.3248,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:07:07 PM,10,CHA,78:42:21.702,00:14:00.008,0,0,NN_Char_Charge_R2,3.6895,2.9985,24.3968,0.6997,2.5089,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:08:07 PM,10,CHA,78:43:21.711,00:15:00.017,0,0,NN_Char_Charge_R2,3.7013,2.9985,24.5019,0.7496,2.6936,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:09:07 PM,10,CHA,78:44:21.703,00:16:00.009,0,0,NN_Char_Charge_R2,3.7136,2.9985,24.7123,0.7996,2.8789,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:10:07 PM,10,CHA,78:45:21.699,00:17:00.005,0,0,NN_Char_Charge_R2,3.7266,2.9985,24.7123,0.8496,3.0648,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:11:07 PM,10,CHA,78:46:21.695,00:18:00.001,0,0,NN_Char_Charge_R2,3.7404,2.9985,24.7123,0.8996,3.2514,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:12:07 PM,10,CHA,78:47:21.704,00:19:00.010,0,0,NN_Char_Charge_R2,3.7553,2.9985,24.8174,0.9495,3.4387,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:13:07 PM,10,CHA,78:48:21.694,00:20:00.000,0,0,NN_Char_Charge_R2,3.7708,2.9985,24.9226,0.9995,3.6268,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:14:07 PM,10,CHA,78:49:21.693,00:20:59.999,0,0,NN_Char_Charge_R2,3.7873,2.9985,25.0277,1.0495,3.8156,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:15:07 PM,10,CHA,78:50:21.698,00:22:00.004,0,0,NN_Char_Charge_R2,3.8042,2.9985,25.0277,1.0995,4.0053,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:16:07 PM,10,CHA,78:51:21.693,00:22:59.999,0,0,NN_Char_Charge_R2,3.8212,2.9985,25.0277,1.1495,4.1959,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:17:07 PM,10,CHA,78:52:21.696,00:24:00.002,0,0,NN_Char_Charge_R2,3.8380,2.9985,25.1329,1.1994,4.3873,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:18:07 PM,10,CHA,78:53:21.704,00:25:00.010,0,0,NN_Char_Charge_R2,3.8544,2.9985,25.1329,1.2494,4.5795,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:19:07 PM,10,CHA,78:54:21.702,00:26:00.008,0,0,NN_Char_Charge_R2,3.8702,2.9985,25.2380,1.2994,4.7725,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:20:07 PM,10,CHA,78:55:21.692,00:26:59.998,0,0,NN_Char_Charge_R2,3.8859,2.9985,25.2380,1.3494,4.9663,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:21:07 PM,10,CHA,78:56:21.703,00:28:00.009,0,0,NN_Char_Charge_R2,3.9011,3.0011,25.2380,1.3993,5.1609,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:22:07 PM,10,CHA,78:57:21.693,00:28:59.999,0,0,NN_Char_Charge_R2,3.9158,2.9985,25.2380,1.4493,5.3562,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:23:07 PM,10,CHA,78:58:21.698,00:30:00.004,0,0,NN_Char_Charge_R2,3.9296,2.9985,25.3432,1.4993,5.5523,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:24:07 PM,10,CHA,78:59:21.703,00:31:00.009,0,0,NN_Char_Charge_R2,3.9424,2.9985,25.2380,1.5493,5.7490,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:25:07 PM,10,CHA,79:00:21.692,00:31:59.998,0,0,NN_Char_Charge_R2,3.9542,2.9985,25.1329,1.5992,5.9463,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:26:07 PM,10,CHA,79:01:21.699,00:33:00.005,0,0,NN_Char_Charge_R2,3.9656,2.9985,25.1329,1.6492,6.1442,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:27:07 PM,10,CHA,79:02:21.698,00:34:00.004,0,0,NN_Char_Charge_R2,3.9778,2.9985,25.0277,1.6992,6.3427,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:28:07 PM,10,CHA,79:03:21.704,00:35:00.010,0,0,NN_Char_Charge_R2,3.9918,2.9985,25.0277,1.7492,6.5418,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:29:07 PM,10,CHA,79:04:21.692,00:35:59.998,0,0,NN_Char_Charge_R2,4.0083,2.9985,24.9226,1.7992,6.7418,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:30:07 PM,10,CHA,79:05:21.692,00:36:59.998,0,0,NN_Char_Charge_R2,4.0272,2.9985,25.0277,1.8491,6.9425,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:31:07 PM,10,CHA,79:06:21.696,00:38:00.002,0,0,NN_Char_Charge_R2,4.0481,2.9985,25.0277,1.8991,7.1443,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:32:07 PM,10,CHA,79:07:21.703,00:39:00.009,0,0,NN_Char_Charge_R2,4.0697,2.9985,24.9226,1.9491,7.3471,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:33:07 PM,10,CHA,79:08:21.706,00:40:00.012,0,0,NN_Char_Charge_R2,4.0904,2.9985,24.9226,1.9991,7.5511,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:34:07 PM,10,CHA,79:09:21.697,00:41:00.003,0,0,NN_Char_Charge_R2,4.1091,2.9985,25.0277,2.0490,7.7560,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:35:07 PM,10,CHA,79:10:21.694,00:42:00.000,0,0,NN_Char_Charge_R2,4.1234,2.9985,24.9226,2.0990,7.9617,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:36:07 PM,10,CHA,79:11:21.703,00:43:00.009,0,0,NN_Char_Charge_R2,4.1320,2.9985,24.9226,2.1490,8.1680,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:37:07 PM,10,CHA,79:12:21.707,00:44:00.013,0,0,NN_Char_Charge_R2,4.1383,2.9985,25.0277,2.1990,8.3747,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:38:07 PM,10,CHA,79:13:21.693,00:44:59.999,0,0,NN_Char_Charge_R2,4.1447,2.9985,25.0277,2.2489,8.5817,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:39:07 PM,10,CHA,79:14:21.699,00:46:00.005,0,0,NN_Char_Charge_R2,4.1523,2.9985,25.0277,2.2989,8.7890,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:40:07 PM,10,CHA,79:15:21.696,00:47:00.002,0,0,NN_Char_Charge_R2,4.1620,2.9985,25.1329,2.3489,8.9967,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:41:07 PM,10,CHA,79:16:21.709,00:48:00.015,0,0,NN_Char_Charge_R2,4.1750,2.9985,25.1329,2.3989,9.2050,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:42:07 PM,10,CHA,79:17:21.703,00:49:00.009,0,0,NN_Char_Charge_R2,4.1934,2.9985,25.0277,2.4488,9.4141,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:43:07 PM,10,CHA,79:18:21.704,00:50:00.010,0,0,NN_Char_Charge_R2,4.2000,2.2859,25.1329,2.4940,9.6037,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:44:07 PM,10,CHA,79:19:21.699,00:51:00.005,0,0,NN_Char_Charge_R2,4.2000,1.6755,25.0277,2.5267,9.7411,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:45:07 PM,10,CHA,79:20:21.701,00:52:00.007,0,0,NN_Char_Charge_R2,4.2000,1.2387,25.0277,2.5508,9.8422,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:46:07 PM,10,CHA,79:21:21.710,00:53:00.016,0,0,NN_Char_Charge_R2,4.2000,0.9246,24.9226,2.5686,9.9172,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:47:07 PM,10,CHA,79:22:21.693,00:53:59.999,0,0,NN_Char_Charge_R2,4.1998,0.7024,24.8174,2.5821,9.9738,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:48:07 PM,10,CHA,79:23:21.694,00:55:00.000,0,0,NN_Char_Charge_R2,4.1998,0.5440,24.6071,2.5925,10.0172,4.0000,1.0000,1.0000,1.0000,1.0000,
6/17/2019 10:49:07 PM,10,CHA,79:24:21.693,00:55:59.999,0,0,NN_Char_Charge_R2,4.1998,0.4316,24.7123,2.6005,10.0512,4.0000,1.0000,1.0000,1.0000,1.0000,
